60
1000
0 35 12 35 35 46 47 15 16 24 14 23 28 14 12 7 45 13 44 31 40 15 28 12 20 41 32 5 42 6 25 27 13 28 28 33 10 23 16 27 36 23 43 5 21 39 27 41 26 27 53 27 6 25 28 40 7 33 30 5 
35 0 38 9 20 28 22 27 45 22 22 39 17 23 47 38 38 42 37 6 5 21 26 45 20 17 7 33 55 35 19 11 29 8 21 20 40 28 23 43 47 20 35 32 40 43 13 13 34 12 29 21 30 37 41 35 33 7 41 40 
12 38 0 35 31 40 44 12 7 20 19 11 36 16 19 6 37 4 36 35 42 20 22 9 19 39 33 9 29 19 34 33 24 31 24 29 3 16 25 15 24 32 35 10 9 29 26 39 17 33 48 23 13 15 17 31 19 38 18 10 
35 9 35 0 12 20 15 24 42 16 22 34 23 22 47 37 29 39 28 12 10 22 19 43 16 9 5 32 49 37 25 16 32 10 14 12 37 23 26 38 40 25 27 31 35 35 9 6 28 18 22 15 29 32 35 27 35 15 35 39 
35 20 31 12 0 11 13 21 37 11 24 26 33 23 47 35 18 35 17 23 22 25 11 40 16 9 15 31 38 39 33 26 37 18 7 2 34 16 31 29 29 33 15 31 28 24 12 11 19 27 18 9 30 23 25 15 37 26 25 38 
46 28 40 20 11 0 10 31 45 22 35 33 42 34 57 44 13 44 12 32 28 36 19 49 26 12 24 41 40 49 43 36 48 28 18 13 43 24 42 35 32 43 11 41 35 24 23 16 26 37 9 19 40 30 31 15 48 35 30 48 
47 22 44 15 13 10 0 33 50 24 35 39 38 34 59 47 23 48 22 26 21 35 23 53 27 6 19 43 49 49 39 31 46 24 20 15 46 28 40 41 40 39 21 42 41 33 21 9 32 32 8 21 41 36 38 24 48 29 37 50 
15 27 12 24 21 31 33 0 18 10 11 14 27 7 26 14 30 16 29 24 31 12 13 20 8 28 21 11 33 20 26 23 21 19 14 19 14 8 19 19 25 25 28 11 14 26 15 28 13 24 38 12 11 14 17 25 19 27 19 17 
16 45 7 42 37 45 50 18 0 26 25 14 42 22 18 9 40 3 40 41 49 26 27 7 26 45 39 14 28 22 39 39 29 37 30 35 6 22 30 15 24 38 39 15 11 31 33 45 20 39 54 29 18 17 18 35 23 44 20 12 
24 22 20 16 11 22 24 10 26 0 15 18 28 13 36 23 23 25 22 21 25 16 6 29 6 19 15 20 34 28 27 22 27 16 4 9 23 7 23 22 25 26 21 20 19 23 9 19 13 23 29 3 19 16 19 19 27 24 19 26 
14 22 19 22 24 35 35 11 25 15 0 24 17 4 26 17 38 22 37 17 26 2 20 24 9 29 18 12 44 15 16 14 13 14 18 22 19 18 8 29 36 14 36 11 24 36 14 27 23 15 41 17 8 25 28 33 13 20 29 18 
23 39 11 34 26 33 39 14 14 18 24 0 41 21 30 17 27 14 26 37 42 25 16 20 20 34 32 19 20 29 39 36 33 32 20 24 14 11 32 5 13 38 26 19 3 18 26 36 8 37 42 19 21 4 5 21 29 40 7 21 
28 17 36 23 33 42 38 27 42 28 17 41 0 21 37 33 49 39 48 11 20 16 33 39 23 32 19 28 60 25 3 7 17 14 29 31 35 33 12 46 52 5 47 26 41 51 21 29 39 6 45 29 24 41 44 46 23 10 45 33 
14 23 16 22 23 34 34 7 22 13 4 21 21 0 25 16 35 20 34 19 28 5 18 22 7 28 19 10 40 16 19 17 15 15 16 21 17 14 12 26 32 18 33 9 20 33 13 27 20 17 40 15 8 21 24 30 15 22 26 17 
12 47 19 47 47 57 59 26 18 36 26 30 37 25 0 13 55 17 54 42 51 26 39 11 32 53 43 16 46 13 34 38 21 39 40 45 16 33 26 33 42 33 53 16 28 48 38 52 35 37 64 38 18 33 35 49 15 43 37 10 
7 38 6 37 35 44 47 14 9 23 17 17 33 16 13 0 42 6 41 34 43 18 26 6 21 42 34 6 35 13 31 31 20 31 27 32 4 20 22 21 30 29 40 7 15 35 28 41 22 32 52 26 10 20 23 36 14 37 24 4 
45 38 37 29 18 13 23 30 40 23 38 27 49 35 55 42 0 40 1 40 39 39 18 46 29 23 32 40 28 50 49 43 50 35 21 18 40 22 46 27 22 49 3 40 29 13 28 27 20 44 21 21 40 23 23 6 49 43 21 46 
13 42 4 39 35 44 48 16 3 25 22 14 39 20 17 6 40 0 39 39 46 23 26 6 23 43 37 11 30 19 36 36 26 34 28 33 3 20 27 16 25 35 38 12 11 31 30 43 20 36 52 27 15 17 19 34 20 41 20 10 
44 37 36 28 17 12 22 29 40 22 37 26 48 34 54 41 1 39 0 39 38 38 17 45 28 22 31 40 29 49 48 41 49 34 20 17 39 21 45 27 22 48 2 40 29 13 27 26 20 43 20 20 40 23 23 5 48 42 21 45 
31 6 35 12 23 32 26 24 41 21 17 37 11 19 42 34 40 39 39 0 10 16 26 40 17 21 8 29 55 30 13 5 23 5 21 22 36 27 17 42 46 14 37 28 37 43 13 18 33 6 34 21 25 36 39 37 28 4 40 35 
40 5 42 10 22 28 21 31 49 25 26 42 20 28 51 43 39 46 38 10 0 26 29 49 24 17 10 37 58 40 22 15 33 13 24 22 44 31 27 47 50 23 36 36 43 45 17 13 37 16 28 24 34 41 44 37 38 10 44 44 
15 21 20 22 25 36 35 12 26 16 2 25 16 5 26 18 39 23 38 16 26 0 21 24 10 29 18 13 45 15 14 13 12 14 19 23 20 19 7 30 37 13 37 12 25 37 14 28 24 13 42 18 9 26 29 34 13 19 30 19 
28 26 22 19 11 19 23 13 27 6 20 16 33 18 39 26 18 26 17 26 29 21 0 31 12 19 20 23 30 32 33 27 33 21 6 9 25 6 28 19 21 32 16 23 18 18 13 21 9 28 27 5 23 13 16 13 31 30 15 29 
12 45 9 43 40 49 53 20 7 29 24 20 39 22 11 6 46 6 45 40 49 24 31 0 27 47 40 12 35 17 36 37 25 37 33 38 6 25 27 22 31 35 44 13 17 37 34 47 26 37 57 32 16 23 25 40 18 43 26 7 
20 20 19 16 16 26 27 8 26 6 9 20 23 7 32 21 29 23 28 17 24 10 12 27 0 21 14 16 38 23 22 17 22 12 9 14 21 10 17 25 30 21 26 16 20 28 7 21 16 18 33 8 14 19 22 24 22 21 23 23 
41 17 39 9 9 12 6 28 45 19 29 34 32 28 53 42 23 43 22 21 17 29 19 47 21 0 14 37 46 44 34 26 40 19 15 11 41 24 34 38 38 34 20 37 36 31 15 5 28 27 13 16 35 32 34 22 42 24 33 44 
32 7 33 5 15 24 19 21 39 15 18 32 19 19 43 34 32 37 31 8 10 18 20 40 14 14 0 29 49 32 20 12 28 5 14 14 34 22 21 37 40 20 29 28 33 36 7 11 28 13 27 15 26 31 34 29 31 12 34 35 
5 33 9 32 31 41 43 11 14 20 12 19 28 10 16 6 40 11 40 29 37 13 23 12 16 37 29 0 38 11 25 26 15 25 24 29 8 18 16 23 31 24 38 1 17 35 23 37 21 26 49 23 4 21 24 35 11 31 25 7 
42 55 29 49 38 40 49 33 28 34 44 20 60 40 46 35 28 30 29 55 58 45 30 35 38 46 49 38 0 48 59 55 53 50 35 37 32 28 51 15 9 58 29 39 21 16 43 49 22 56 48 34 40 19 16 25 48 58 15 39 
