60
1000
0 42 43 13 5 40 19 37 25 46 32 14 52 25 29 32 28 32 43 36 21 26 5 38 42 45 35 41 34 45 45 33 16 31 46 32 35 38 48 23 41 26 45 19 18 23 34 35 43 40 23 3 28 34 47 52 52 37 36 10 
42 0 2 36 38 8 30 24 19 27 36 31 10 30 14 24 20 35 22 17 43 24 41 24 29 11 23 28 38 8 26 12 35 13 46 11 32 36 7 42 20 18 17 26 36 22 16 35 44 16 27 39 39 13 5 13 14 11 31 34 
43 2 0 37 38 9 31 24 19 28 38 31 10 30 15 24 21 36 23 17 45 24 42 23 31 12 23 29 39 7 27 13 35 14 47 12 31 37 6 43 21 19 18 27 37 23 16 37 45 17 27 40 40 13 5 14 14 10 30 35 
13 36 37 0 13 36 23 25 18 48 39 6 46 12 23 21 28 38 44 25 32 15 9 26 45 42 23 44 41 37 47 30 3 28 53 28 22 44 41 33 41 24 44 20 26 22 24 41 50 39 12 11 36 25 41 48 48 28 24 6 
5 38 38 13 0 35 14 34 21 41 29 11 47 23 24 30 23 28 38 32 20 23 7 35 37 40 32 37 31 41 41 28 15 26 42 27 33 34 44 21 36 21 40 14 15 18 31 32 39 36 20 3 25 30 43 47 47 33 34 8 
40 8 9 36 35 0 25 29 19 20 30 30 14 33 14 28 14 28 15 22 38 26 40 29 22 6 27 21 31 15 19 8 35 9 39 8 36 29 14 36 13 14 11 22 31 18 21 28 37 9 28 37 32 17 10 12 13 15 35 33 
19 30 31 23 14 25 0 36 19 28 16 18 38 29 20 32 11 16 25 31 15 25 21 36 23 29 33 23 18 35 27 18 24 17 30 19 38 21 37 14 23 12 28 5 7 8 29 18 27 23 24 17 14 27 34 36 36 28 38 17 
37 24 24 25 34 29 36 0 17 48 49 24 32 14 19 5 33 48 43 7 49 12 34 1 48 35 3 47 52 19 47 27 22 26 62 24 8 52 25 49 40 27 39 31 42 29 9 50 60 37 14 34 49 13 28 37 38 14 7 27 
25 19 19 18 21 19 19 17 0 34 32 13 29 15 5 14 16 31 30 13 33 9 23 18 33 25 15 32 35 20 33 13 16 12 46 11 21 35 24 32 27 10 28 14 25 12 11 33 43 24 10 22 32 9 24 30 31 12 21 16 
46 27 28 48 41 20 28 48 34 0 20 42 28 48 30 46 20 19 5 41 34 42 48 48 7 16 46 6 21 34 1 21 48 22 23 24 53 16 31 32 8 25 10 28 31 26 39 17 22 11 44 44 26 35 27 21 21 34 53 43 
32 36 38 39 29 30 16 49 32 20 0 34 42 44 31 46 18 2 21 43 15 40 35 50 14 30 47 15 3 43 20 25 40 25 14 28 52 6 43 12 21 23 26 20 14 21 42 4 11 23 40 31 6 38 39 37 37 39 53 33 
14 31 31 6 11 30 18 24 13 42 34 0 41 13 17 19 22 33 38 22 28 12 11 25 39 36 21 38 36 32 41 24 7 22 48 22 23 38 36 29 35 18 38 15 22 16 21 36 45 33 10 11 31 21 36 42 43 24 24 4 
52 10 10 46 47 14 38 32 29 28 42 41 0 40 24 32 28 40 24 25 51 34 51 31 32 12 31 31 44 13 28 21 45 22 50 20 40 41 7 50 23 27 18 35 44 31 25 40 48 19 37 49 45 22 5 8 8 19 39 44 
25 30 30 12 23 33 29 14 15 48 44 13 40 0 19 9 30 44 44 16 41 6 21 14 47 39 12 46 47 29 47 28 9 27 58 26 10 48 34 41 41 24 42 25 34 25 15 46 55 38 5 23 43 18 35 43 44 21 12 16 
29 14 15 23 24 14 20 19 5 30 31 17 24 19 0 16 14 30 26 12 34 13 28 19 30 20 16 29 34 16 30 10 21 8 44 7 23 34 20 33 23 9 24 15 26 12 10 32 42 20 14 26 32 7 19 26 26 9 23 20 
32 24 24 21 30 28 32 5 14 46 46 19 32 9 16 0 29 45 41 7 45 7 29 6 45 34 2 44 48 20 45 25 18 24 59 22 8 49 26 45 38 24 38 27 38 26 8 47 56 35 10 30 45 11 28 37 38 14 8 23 
28 20 21 28 23 14 11 33 16 20 18 22 28 30 14 29 0 16 16 26 24 25 29 33 17 18 30 16 20 26 19 8 29 8 30 10 37 20 27 22 13 6 17 10 17 6 24 18 28 13 25 26 19 21 24 25 26 22 37 23 
32 35 36 38 28 28 16 48 31 19 2 33 40 44 30 45 16 0 19 42 16 39 35 48 12 29 46 13 4 42 18 24 39 24 15 26 51 6 41 13 19 21 25 19 14 19 40 3 12 21 39 31 7 37 38 35 36 38 52 32 
43 22 23 44 38 15 25 43 30 5 21 38 24 44 26 41 16 19 0 36 33 38 45 43 8 12 41 7 21 30 4 17 44 18 26 19 49 17 27 31 3 20 7 25 29 22 34 18 24 7 39 41 25 30 23 18 18 30 49 39 
36 17 17 25 32 22 31 7 13 41 43 22 25 16 12 7 26 42 36 0 45 11 33 7 41 27 6 40 46 13 40 20 23 20 56 17 15 45 19 44 33 21 32 27 37 24 2 44 53 29 14 33 44 6 21 30 31 7 14 26 
21 43 45 32 20 38 15 49 33 34 15 28 51 41 34 45 24 16 33 45 0 38 25 50 28 41 47 29 16 49 34 31 34 31 26 33 50 21 50 3 32 26 38 19 8 22 43 19 23 34 37 21 10 41 48 48 48 43 51 26 
26 24 24 15 23 26 25 12 9 42 40 12 34 6 13 7 25 39 38 11 38 0 23 13 41 33 9 40 42 23 42 22 12 21 54 19 13 43 28 38 35 19 36 21 31 20 10 41 51 32 3 23 39 12 29 37 38 15 13 16 
5 41 42 9 7 40 21 34 23 48 35 11 51 21 28 29 29 35 45 33 25 23 0 35 44 45 31 43 37 43 47 33 12 31 49 32 31 41 47 27 42 26 46 20 22 23 32 38 46 41 20 5 31 32 47 52 52 35 33 8 
38 24 23 26 35 29 36 1 18 48 50 25 31 14 19 6 33 48 43 7 50 13 35 0 48 34 4 47 52 19 47 27 23 27 63 25 9 52 25 50 40 27 39 32 43 30 9 50 60 37 15 35 50 13 27 37 37 14 8 28 
42 29 31 45 37 22 23 48 33 7 14 39 32 47 30 45 17 12 8 41 28 41 44 48 0 20 46 2 14 37 6 21 45 22 18 24 53 10 35 26 10 23 15 25 25 23 39 10 16 14 42 40 19 36 31 26 26 36 53 39 
45 11 12 42 40 6 29 35 25 16 30 36 12 39 20 34 18 29 12 27 41 33 45 34 20 0 33 19 32 19 16 13 41 14 38 14 41 29 15 39 11 19 6 27 34 23 26 28 36 8 34 42 34 22 11 7 8 21 41 38 
35 23 23 23 32 27 33 3 15 46 47 21 31 12 16 2 30 46 41 6 47 9 31 4 46 33 0 45 49 19 45 25 20 24 60 22 9 49 25 46 38 24 38 29 39 27 7 48 57 35 12 32 46 11 27 36 37 13 8 25 
41 28 29 44 37 21 23 47 32 6 15 38 31 46 29 44 16 13 7 40 29 40 43 47 2 19 45 0 15 36 5 20 44 21 19 23 52 11 33 26 8 22 13 24 25 22 38 12 18 12 41 39 20 34 29 24 25 34 52 39 
34 38 39 41 31 31 18 52 35 21 3 36 44 47 34 48 20 4 21 46 16 42 37 52 14 32 49 15 0 45 20 27 42 27 12 30 55 5 45 14 22 25 27 22 16 23 44 4 9 24 42 33 7 41 41 38 38 41 55 35 
45 8 7 37 41 15 35 19 20 34 43 32 13 29 16 20 26 42 30 13 49 23 43 19 37 19 19 36 45 0 34 19 35 19 54 16 27 44 6 48 28 23 25 31 42 27 13 43 52 24 26 42 45 12 9 19 19 9 26 36 
45 26 27 47 41 19 27 47 33 1 20 41 28 47 30 45 19 18 4 40 34 42 47 47 6 16 45 5 20 34 0 20 47 21 23 23 53 16 31 31 7 24 10 27 30 25 38 17 22 11 43 43 25 34 27 21 21 34 53 42 
33 12 13 30 28 8 18 27 13 21 25 24 21 28 10 25 8 24 17 20 31 22 33 27 21 13 25 20 27 19 20 0 29 2 36 3 33 26 19 30 14 7 15 15 24 11 19 25 34 11 23 30 27 15 17 19 20 15 33 26 
16 35 35 3 15 35 24 22 16 48 40 7 45 9 21 18 29 39 44 23 34 12 12 23 45 41 20 44 42 35 47 29 0 27 54 27 19 45 39 35 41 24 43 21 28 23 22 42 51 39 9 14 37 23 40 47 47 26 21 8 
31 13 14 28 26 9 17 26 12 22 25 22 22 27 8 24 8 24 18 20 31 21 31 27 22 14 24 21 27 19 21 2 27 0 37 3 32 26 20 29 15 6 16 14 24 10 18 25 35 12 22 28 27 14 17 21 21 14 32 24 
46 46 47 53 42 39 30 62 46 23 14 48 50 58 44 59 30 15 26 56 26 54 49 63 18 38 60 19 12 54 23 36 54 37 0 39 66 11 52 24 27 36 32 34 28 34 54 13 3 31 54 45 18 51 48 43 43 51 67 47 
