60
1000
0 24 90 81 92 39 8 22 63 47 96 20 59 50 28 94 68 41 11 99 28 63 97 34 80 81 11 50 82 15 37 2 59 13 70 63 79 70 58 80 30 91 87 63 65 83 29 2 91 20 98 72 90 68 11 46 0 11 49 97 
24 0 6 34 46 63 62 53 39 31 78 65 55 4 89 59 65 55 35 55 74 64 73 7 11 79 89 20 53 55 63 1 31 38 80 41 59 55 24 9 95 63 71 88 93 20 91 88 80 65 76 74 3 85 40 94 19 17 28 92 
90 6 0 78 90 13 55 24 89 11 15 26 9 99 93 10 69 18 18 72 58 51 58 52 74 63 22 38 44 22 48 17 47 86 88 73 73 91 30 50 84 0 71 10 46 12 97 43 89 7 93 91 24 31 48 17 18 77 83 38 
81 34 78 0 65 34 4 73 41 79 87 73 3 42 63 89 30 44 97 47 15 91 17 24 6 59 27 59 46 42 37 66 59 41 95 95 54 16 28 6 71 49 34 21 63 62 36 11 76 66 50 71 10 67 0 65 49 57 92 30 
92 46 90 65 0 78 62 70 6 71 76 41 13 36 82 56 96 40 79 82 48 35 97 60 9 13 22 23 67 40 44 41 77 56 91 17 46 30 65 7 61 25 89 88 23 2 25 47 89 31 52 72 44 88 69 87 73 6 24 46 
39 63 13 34 78 0 74 5 35 17 93 21 77 66 84 82 25 16 82 17 5 86 87 68 44 87 71 71 6 31 76 64 70 43 67 51 80 81 46 77 97 57 14 19 28 73 59 83 39 49 7 46 56 80 50 57 74 51 31 48 
8 62 55 4 62 74 0 60 97 27 54 30 58 63 7 71 48 95 97 81 75 57 83 9 67 63 55 7 52 9 75 35 22 10 94 40 14 43 45 35 99 3 7 31 72 4 60 83 39 19 33 55 83 92 96 81 45 47 68 6 
22 53 24 73 70 5 60 0 46 89 86 12 52 35 36 67 41 25 98 15 91 67 98 89 91 48 26 1 55 39 87 29 74 44 97 53 8 70 96 49 99 62 86 56 93 93 39 51 37 31 43 71 3 83 12 12 5 17 5 84 
63 39 89 41 6 35 97 46 0 22 29 22 87 88 90 87 65 11 51 85 39 19 3 97 80 66 25 53 98 49 39 2 91 45 81 70 94 13 93 84 95 99 7 81 55 92 1 51 13 96 80 59 8 86 7 33 90 1 59 89 
47 31 11 79 71 17 27 89 22 0 54 51 14 48 7 81 85 96 49 62 27 40 20 88 64 63 86 46 94 54 64 76 33 43 37 14 25 17 3 61 98 5 81 91 44 67 47 59 3 29 35 78 82 98 69 33 69 82 89 77 
96 78 15 87 76 93 54 86 29 54 0 24 70 4 12 24 97 59 36 23 28 97 0 29 68 8 35 77 4 51 86 99 1 58 11 92 56 18 37 6 33 15 41 28 2 90 27 83 20 95 48 0 26 74 30 34 88 29 54 9 
20 65 26 73 41 21 30 12 22 51 24 0 36 54 63 86 87 99 80 5 45 63 13 18 13 46 74 62 61 70 93 75 32 14 61 16 12 70 95 41 19 79 85 19 97 48 3 70 53 65 37 80 46 24 42 42 75 87 31 27 
59 55 9 3 13 77 58 52 87 14 70 36 0 18 12 0 16 32 25 20 41 43 88 41 83 24 59 10 44 75 23 77 23 22 27 50 37 28 15 2 2 83 58 72 64 53 5 86 72 93 47 42 17 75 40 58 58 97 78 57 
