60
1000
0 30 24 33 13 18 6 26 21 14 26 39 38 10 5 17 34 36 25 38 21 20 17 28 25 33 17 30 4 17 33 25 23 17 13 22 11 41 7 32 20 12 15 39 10 19 27 30 33 38 12 21 6 12 33 7 21 6 44 6 
30 0 34 8 17 16 32 47 34 18 21 35 32 39 34 15 41 23 33 50 19 12 14 8 36 10 19 6 26 37 15 14 43 46 18 36 18 53 26 7 41 27 39 52 39 19 39 18 12 44 28 43 35 39 22 26 19 28 34 29 
24 34 0 41 28 19 19 17 4 30 15 18 19 28 26 20 10 23 3 17 15 23 22 38 2 42 16 38 25 11 45 20 13 37 22 4 25 20 17 31 13 13 17 19 28 36 5 21 29 15 12 15 27 35 21 29 15 29 27 29 
33 8 41 0 20 23 36 53 40 19 29 43 40 42 37 21 48 31 40 57 26 18 20 5 43 2 26 3 29 43 8 22 49 48 22 43 22 61 31 15 47 32 44 59 42 18 46 25 19 51 34 49 38 40 29 28 27 29 41 31 
13 17 28 20 0 12 18 37 26 2 23 38 36 22 18 10 37 30 28 44 17 11 10 15 30 20 14 17 10 26 20 18 33 29 7 28 3 48 13 21 30 16 26 46 23 8 33 23 24 42 18 31 19 21 28 9 17 11 41 12 
18 16 19 23 12 0 18 32 18 14 11 26 24 27 22 2 27 19 18 35 5 5 3 19 21 24 4 19 16 21 27 7 28 35 6 20 10 39 12 16 25 11 24 37 27 19 24 13 16 31 13 27 23 29 17 18 6 19 29 19 
6 32 19 36 18 18 0 21 16 19 25 36 35 10 7 18 29 34 21 33 20 21 19 32 20 37 17 33 9 11 38 25 17 19 15 17 15 35 6 33 15 9 9 34 10 24 22 29 34 34 8 15 8 16 32 13 20 12 42 11 
26 47 17 53 37 32 21 0 15 38 31 33 35 25 25 32 21 40 19 17 30 36 34 50 16 54 29 50 29 11 56 35 4 31 32 13 34 19 24 46 7 21 12 17 24 43 14 37 45 24 20 6 26 33 37 33 29 32 42 32 
21 34 4 40 26 18 16 15 0 28 16 22 23 25 22 19 14 25 6 19 15 22 20 37 5 41 15 37 22 7 44 21 11 33 20 3 23 22 14 31 10 10 13 21 24 33 7 22 30 18 9 12 23 31 23 26 15 26 30 26 
14 18 30 19 2 14 19 38 28 0 24 40 37 23 19 12 39 32 30 46 19 12 11 15 31 19 16 17 10 27 19 19 34 29 9 30 5 49 15 22 32 18 27 48 23 6 34 25 25 43 19 33 19 21 29 9 19 11 42 12 
26 21 15 29 23 11 25 31 16 24 0 16 14 34 30 12 20 10 13 30 6 13 13 27 16 30 9 26 25 22 35 7 27 43 16 18 21 33 19 17 26 16 27 32 34 29 20 6 14 23 17 28 31 38 7 28 6 29 19 29 
39 35 18 43 38 26 36 33 22 40 16 0 4 45 42 28 14 14 16 23 21 29 29 42 19 45 24 40 39 29 50 22 30 54 32 22 36 26 32 29 31 28 35 25 45 45 20 18 25 13 28 33 43 51 14 42 21 43 10 43 
