60
1000
0 55 47 29 45 34 23 47 12 22 31 44 27 55 39 18 12 5 42 41 30 37 22 35 19 20 39 30 27 25 44 14 21 43 20 31 41 36 17 40 53 10 47 32 15 19 12 12 27 25 20 50 33 10 41 44 39 46 27 24 
55 0 11 41 14 23 41 15 44 34 37 13 36 11 24 47 44 51 19 31 43 42 45 44 43 50 50 25 36 46 30 49 45 18 35 26 15 43 39 32 8 53 9 24 45 49 54 51 39 31 36 16 46 47 15 30 22 14 33 44 
47 11 0 30 14 17 35 6 35 25 34 11 26 18 14 41 36 42 9 31 32 40 35 42 33 44 49 17 25 41 20 42 40 7 27 20 10 41 32 31 15 46 4 15 35 43 44 44 35 22 27 20 43 40 8 21 11 15 28 40 
29 41 30 0 38 29 35 27 19 17 40 35 6 46 17 36 24 27 22 45 3 48 7 48 10 40 55 21 7 41 18 34 38 23 20 29 30 48 25 45 43 34 33 20 14 38 20 34 38 19 17 44 47 29 29 17 19 39 32 39 
45 14 14 38 0 12 28 20 35 26 24 4 32 9 25 35 34 40 21 18 40 28 40 31 37 37 37 18 31 33 33 37 33 19 26 14 8 29 29 19 8 42 11 18 38 36 46 39 26 23 28 7 32 36 9 33 21 2 21 32 
34 23 17 29 12 0 19 21 24 14 17 10 23 21 20 25 22 29 19 18 32 24 30 26 26 28 33 8 22 25 29 27 23 18 14 3 8 25 17 17 20 31 16 9 27 27 35 28 18 12 16 18 26 25 9 29 17 13 11 23 
23 41 35 35 28 19 0 38 20 19 8 28 30 36 35 7 15 19 35 19 38 14 32 14 27 9 20 21 30 7 43 11 5 35 16 15 27 15 10 17 36 16 34 24 26 9 30 13 4 19 18 31 12 13 28 43 33 28 8 5 
47 15 6 27 20 21 38 0 35 25 38 17 24 24 10 44 37 43 6 36 29 44 33 46 31 47 53 18 23 45 15 45 43 5 28 24 14 45 34 36 20 48 10 16 35 46 43 45 39 23 28 25 47 41 12 15 9 21 31 43 
12 44 35 19 35 24 20 35 0 11 26 33 16 45 28 18 5 8 30 35 21 34 14 33 10 22 39 19 16 24 33 16 21 31 10 22 30 34 10 34 43 16 36 21 7 20 12 15 23 13 8 41 31 10 30 32 27 36 19 23 
22 34 25 17 26 14 19 25 11 0 23 23 12 35 19 21 12 18 21 29 20 31 16 31 12 25 38 9 11 25 26 21 22 21 4 14 20 32 10 28 33 23 25 10 13 24 21 21 21 3 3 32 31 16 19 25 17 27 15 23 
31 37 34 40 24 17 8 38 26 23 0 24 35 31 37 14 22 27 36 11 43 8 38 9 33 16 16 23 34 10 45 18 12 35 21 15 24 9 17 9 31 24 31 25 32 15 38 21 4 22 23 25 9 21 26 45 33 23 9 9 
44 13 11 35 4 10 28 17 33 23 24 0 29 12 21 34 32 39 18 20 37 30 37 32 34 37 38 15 28 33 30 36 32 16 24 13 4 30 27 20 10 41 8 15 35 36 44 38 26 20 26 10 33 35 6 29 18 5 20 31 
27 36 26 6 32 23 30 24 16 12 35 29 0 40 14 32 20 24 18 39 9 42 9 43 9 36 50 15 1 36 18 31 33 19 15 23 25 43 21 39 38 31 28 14 12 34 20 30 33 13 12 39 42 25 23 17 15 34 26 35 
55 11 18 46 9 21 36 24 45 35 31 12 40 0 31 43 43 50 27 22 48 34 49 37 45 45 42 27 40 40 38 46 41 25 35 23 16 35 38 24 4 51 14 26 47 45 56 48 34 32 37 6 39 45 17 38 28 9 29 39 
39 24 14 17 25 20 35 10 28 19 37 21 14 31 0 39 30 36 5 38 19 44 23 45 22 43 52 14 13 42 9 39 39 7 22 22 18 45 28 37 28 41 17 12 25 41 34 40 37 17 21 31 45 35 16 9 4 26 29 40 
18 47 41 36 35 25 7 44 18 21 14 34 32 43 39 0 13 15 40 25 38 19 32 17 27 4 22 26 32 7 47 4 3 39 18 21 33 18 11 24 43 9 40 28 25 3 27 7 10 22 20 38 15 9 33 46 37 35 14 6 
12 44 36 24 34 22 15 37 5 12 22 32 20 43 30 13 0 7 32 31 26 29 19 28 15 17 34 19 20 19 37 11 15 32 9 20 29 29 6 30 42 12 36 21 12 15 16 10 19 14 9 39 26 5 30 36 29 35 16 18 
5 51 42 27 40 29 19 43 8 18 27 39 24 50 36 15 7 0 38 37 28 33 21 31 17 17 36 26 24 21 41 11 18 38 16 26 36 32 12 35 48 8 42 28 13 16 13 9 23 20 15 45 29 6 36 40 35 41 22 20 
42 19 9 22 21 19 35 6 30 21 36 18 18 27 5 40 32 38 0 35 24 43 27 44 26 44 51 14 18 42 12 41 40 2 23 21 14 44 30 35 23 43 12 12 29 42 38 41 36 19 23 27 45 37 12 12 4 22 28 40 
41 31 31 45 18 18 19 36 35 29 11 20 39 22 38 25 31 37 35 0 48 12 45 14 40 26 20 25 39 20 46 29 22 34 27 17 22 13 26 2 24 34 27 27 40 26 47 31 15 27 30 17 17 31 24 46 34 17 16 20 
30 43 32 3 40 32 38 29 21 20 43 37 9 48 19 38 26 28 24 48 0 51 8 51 12 42 57 24 10 44 19 36 40 26 23 32 33 51 28 47 45 36 35 23 15 41 20 36 41 21 20 47 50 31 32 18 22 42 34 42 
37 42 40 48 28 24 14 44 34 31 8 30 42 34 44 19 29 33 43 12 51 0 46 3 41 18 9 30 42 12 53 23 16 42 28 22 31 1 24 10 35 28 37 33 40 19 45 25 11 30 31 28 6 27 32 53 41 28 17 13 
22 45 35 7 40 30 32 33 14 16 38 37 9 49 23 32 19 21 27 45 8 46 0 46 5 36 52 22 10 38 25 30 34 28 18 29 33 46 22 44 46 29 37 22 8 34 13 29 36 19 15 47 44 24 32 24 24 41 30 36 
35 44 42 48 31 26 14 46 33 31 9 32 43 37 45 17 28 31 44 14 51 3 46 0 41 16 7 32 43 10 54 21 14 43 29 23 33 2 24 13 38 26 39 34 39 17 44 24 10 31 31 31 3 26 34 54 42 30 17 11 
19 43 33 10 37 26 27 31 10 12 33 34 9 45 22 27 15 17 26 40 12 41 5 41 0 31 47 19 9 33 26 25 29 27 13 25 30 41 17 39 43 25 34 19 4 29 12 24 31 14 11 43 39 19 29 25 23 38 25 31 
20 50 44 40 37 28 9 47 22 25 16 37 36 45 43 4 17 17 44 26 42 18 36 16 31 0 20 29 35 6 51 6 5 43 22 25 36 18 15 25 45 10 43 32 28 2 30 8 12 26 23 40 13 12 37 50 40 37 17 6 
39 50 49 55 37 33 20 53 39 38 16 38 50 42 52 22 34 36 51 20 57 9 52 7 47 20 0 39 49 15 61 25 19 50 35 30 39 8 30 19 44 30 46 41 45 20 49 28 17 37 38 36 8 31 41 61 49 36 24 16 
30 25 17 21 18 8 21 18 19 9 23 15 15 27 14 26 19 26 14 25 24 30 22 32 19 29 39 0 14 28 23 27 26 14 10 9 11 31 16 25 25 30 17 3 20 28 29 28 23 6 11 25 31 23 11 22 11 19 15 26 
27 36 25 7 31 22 30 23 16 11 34 28 1 40 13 32 20 24 18 39 10 42 10 43 9 35 49 14 0 36 17 31 33 19 14 23 24 43 21 38 37 31 27 14 13 34 21 30 33 13 12 38 42 25 23 16 15 33 26 34 
25 46 41 41 33 25 7 45 24 25 10 33 36 40 42 7 19 21 42 20 44 12 38 10 33 6 15 28 36 0 50 11 4 41 22 21 32 12 16 19 41 16 40 30 31 7 34 14 7 25 24 35 8 16 34 49 39 33 14 2 
44 30 20 18 33 29 43 15 33 26 45 30 18 38 9 47 37 41 12 46 19 53 25 54 26 51 61 23 17 50 0 46 47 14 29 31 26 54 36 46 35 48 24 21 29 49 37 47 45 25 28 39 54 42 24 1 13 35 37 48 
14 49 42 34 37 27 11 45 16 21 18 36 31 46 39 4 11 11 41 29 36 23 30 21 25 6 25 27 31 11 46 0 8 40 18 24 34 23 11 27 45 5 42 29 22 5 24 3 14 22 19 41 19 6 35 46 37 38 17 10 
21 45 40 38 33 23 5 43 21 22 12 32 33 41 39 3 15 18 40 22 40 16 34 14 29 5 19 26 33 4 47 8 0 39 19 20 31 15 13 21 41 13 39 28 27 4 30 10 7 22 21 36 12 12 32 47 37 33 13 3 
43 18 7 23 19 18 35 5 31 21 35 16 19 25 7 39 32 38 2 34 26 42 28 43 27 43 50 14 19 41 14 40 39 0 23 20 12 42 29 34 21 43 11 11 30 42 39 41 35 19 23 25 44 37 10 14 5 21 27 39 
20 35 27 20 26 14 16 28 10 4 21 24 15 35 22 18 9 16 23 27 23 28 18 29 13 22 35 10 14 22 29 18 19 23 0 13 21 29 7 26 34 20 27 12 13 20 21 18 19 5 3 32 27 14 21 28 20 27 12 20 
31 26 20 29 14 3 15 24 22 14 15 13 23 23 22 21 20 26 21 17 32 22 29 23 25 25 30 9 23 21 31 24 20 20 13 0 11 23 15 16 22 28 19 11 26 23 33 25 15 11 15 19 24 22 12 31 19 15 8 20 
41 15 10 30 8 8 27 14 30 20 24 4 25 16 18 33 29 36 14 22 33 31 33 33 30 36 39 11 24 32 26 34 31 12 21 11 0 31 25 22 14 38 8 11 32 35 40 36 26 17 22 15 33 33 2 26 14 9 19 31 
36 43 41 48 29 25 15 45 34 32 9 30 43 35 45 18 29 32 44 13 51 1 46 2 41 18 8 31 43 12 54 23 15 42 29 23 31 0 25 11 36 28 38 33 40 18 45 25 11 30 31 29 5 27 33 53 42 29 17 13 
17 39 32 25 29 17 10 34 10 10 17 27 21 38 28 11 6 12 30 26 28 24 22 24 17 15 30 16 21 16 36 11 13 29 7 15 25 25 0 24 37 14 32 18 16 14 21 12 14 11 9 34 22 8 25 35 26 30 10 14 
40 32 31 45 19 17 17 36 34 28 9 20 39 24 37 24 30 35 35 2 47 10 44 13 39 25 19 25 38 19 46 27 21 34 26 16 22 11 24 0 25 33 28 26 39 24 45 30 14 26 29 18 15 30 24 46 34 18 14 18 
53 8 15 43 8 20 36 20 43 33 31 10 38 4 28 43 42 48 23 24 45 35 46 38 43 45 44 25 37 41 35 45 41 21 34 22 14 36 37 25 0 50 11 24 45 44 54 47 34 30 35 8 40 44 14 35 24 8 29 40 
