60
1000
0 9 5 10 33 34 9 24 8 20 11 16 30 18 31 6 5 22 17 36 29 6 16 34 41 35 31 26 25 15 36 24 20 17 9 11 15 16 4 12 14 23 16 30 22 26 17 7 40 15 43 33 18 32 11 16 7 29 27 31 
9 0 12 17 41 39 5 32 11 28 3 24 35 24 39 12 4 25 18 44 37 4 17 42 49 42 39 29 30 19 43 17 28 16 17 15 23 24 11 18 17 24 23 39 17 32 21 13 48 21 51 38 25 37 11 10 6 34 32 39 
5 12 0 5 33 37 13 23 13 17 15 16 33 13 27 10 10 26 22 36 28 9 12 31 40 35 28 30 27 18 36 28 19 21 5 6 16 15 7 7 18 27 11 28 27 21 13 2 39 10 41 34 13 34 16 20 8 31 22 31 
10 17 5 0 33 40 19 23 18 16 19 17 35 8 24 15 15 30 27 36 28 13 11 29 38 36 26 33 29 22 37 33 19 26 2 4 17 16 12 2 22 31 6 25 32 16 9 4 37 5 39 36 9 36 21 25 12 33 17 31 
33 41 33 33 0 21 38 10 31 18 42 17 18 34 25 30 37 28 33 4 6 39 43 13 13 4 18 26 15 26 5 49 14 35 31 37 18 18 30 33 28 31 31 17 43 37 41 33 12 33 16 14 31 15 34 43 39 16 44 2 
34 39 37 40 21 0 35 22 28 31 39 25 5 44 42 28 35 16 23 20 23 39 49 33 33 17 36 12 11 20 18 39 26 26 37 42 23 26 31 41 22 18 41 35 33 50 48 38 32 42 36 7 42 6 29 37 40 7 55 19 
9 5 13 19 38 35 0 30 8 27 5 23 31 26 39 9 4 20 13 41 35 7 21 41 48 39 39 24 27 15 40 15 27 11 18 18 20 23 10 20 13 19 24 38 14 34 24 15 47 23 49 35 27 34 6 7 9 30 35 36 
24 32 23 23 10 22 30 0 23 10 34 8 18 26 20 21 28 23 26 13 5 30 34 13 19 12 15 23 12 19 13 41 5 29 21 27 9 8 21 24 21 26 22 14 37 29 31 23 18 24 21 16 22 17 26 35 30 16 35 8 
8 11 13 18 31 28 8 23 0 22 12 16 24 25 35 3 8 15 9 34 28 11 24 35 41 32 33 18 20 8 33 20 21 9 16 18 14 16 6 19 6 15 22 33 16 33 25 14 40 22 43 27 24 26 4 13 13 23 35 29 
20 28 17 16 18 31 27 10 22 0 30 7 27 16 14 19 25 28 28 22 13 25 26 14 23 21 12 29 20 21 22 41 5 30 14 20 10 6 17 16 23 30 13 11 37 20 23 17 22 15 24 25 13 25 26 34 25 24 26 17 
11 3 15 19 42 39 5 34 12 30 0 26 36 26 42 13 6 25 17 45 39 6 20 44 51 43 42 29 32 20 45 15 30 15 19 18 24 26 13 21 17 23 26 41 16 35 23 16 51 24 53 39 28 38 11 7 8 35 34 40 
16 24 16 17 17 25 23 8 16 7 26 0 20 20 21 14 21 21 22 20 13 22 27 19 25 19 18 22 14 14 20 35 5 23 15 20 3 1 13 18 16 23 17 17 31 25 25 16 24 18 27 20 18 20 20 29 23 18 31 15 
30 35 33 35 18 5 31 18 24 27 36 20 0 40 39 24 32 13 20 18 20 35 45 30 31 16 33 10 7 16 17 36 22 23 33 38 19 22 26 36 18 16 37 32 30 45 44 33 30 38 34 6 38 5 25 33 36 3 51 17 
18 24 13 8 34 44 26 26 25 16 26 20 40 0 19 22 22 37 34 38 29 20 12 28 37 37 23 39 33 29 38 41 21 34 9 9 22 19 19 6 29 38 3 23 39 8 8 11 36 3 37 40 4 40 28 33 18 38 11 33 
31 39 27 24 25 42 39 20 35 14 42 21 39 19 0 32 36 42 42 28 20 36 31 13 21 29 8 42 32 35 29 54 18 43 23 27 24 20 30 23 36 44 18 8 51 16 27 26 21 20 20 36 16 36 39 46 35 36 24 25 
6 12 10 15 30 28 9 21 3 19 13 14 24 22 32 0 8 16 12 32 26 11 22 32 39 31 31 20 19 9 32 22 18 12 13 16 12 14 3 16 8 17 20 30 19 30 23 12 38 19 41 27 21 26 7 15 12 23 32 27 
5 4 10 15 37 35 4 28 8 25 6 21 32 22 36 8 0 22 16 40 33 4 18 38 46 38 36 26 27 16 40 19 25 14 14 14 19 21 8 16 14 21 21 35 18 30 20 11 45 19 47 35 23 34 9 11 6 30 31 35 
22 25 26 30 28 16 20 23 15 28 25 21 13 37 42 16 22 0 8 29 27 26 38 37 40 27 38 5 13 8 28 23 24 11 28 32 18 22 19 32 9 3 34 37 17 44 39 28 39 34 43 18 36 17 14 21 27 14 48 26 
17 18 22 27 33 23 13 26 9 28 17 22 20 34 42 12 16 8 0 35 31 19 32 39 44 32 39 12 19 8 34 17 26 3 25 28 18 22 15 28 6 6 31 38 11 41 34 23 43 31 47 25 33 24 7 14 21 20 44 31 
36 44 36 36 4 20 41 13 34 22 45 20 18 38 28 32 40 29 35 0 9 42 47 16 13 3 21 27 16 28 2 51 18 37 34 40 21 21 33 37 30 32 35 20 45 40 44 36 12 37 17 13 34 14 37 46 43 16 47 5 
29 37 28 28 6 23 35 5 28 13 39 13 20 29 20 26 33 27 31 9 0 35 38 10 14 9 13 26 15 23 10 46 9 33 26 31 14 13 26 28 26 30 26 13 41 31 35 28 13 28 16 16 26 17 31 40 35 17 38 5 
6 4 9 13 39 39 7 30 11 25 6 22 35 20 36 11 4 26 19 42 35 0 14 39 47 41 37 29 30 19 42 21 26 18 13 12 21 22 10 14 17 25 19 36 20 29 17 10 46 18 48 38 22 37 12 13 3 34 28 37 
16 17 12 11 43 49 21 34 24 26 20 27 45 12 31 22 18 38 32 47 38 14 0 39 48 46 35 41 38 30 47 34 29 31 13 7 27 26 19 10 29 38 14 34 35 19 5 11 47 11 48 46 16 46 26 27 12 43 16 42 
34 42 31 29 13 33 41 13 35 14 44 19 30 28 13 32 38 37 39 16 10 39 39 0 9 17 6 36 25 32 17 54 14 41 28 33 21 18 31 30 34 39 26 6 49 28 35 31 9 28 9 26 24 27 38 47 39 27 35 14 
41 49 40 38 13 33 48 19 41 23 51 25 31 37 21 39 46 40 44 13 14 47 48 9 0 16 15 39 27 37 15 60 21 47 36 42 28 25 38 38 39 43 35 15 55 36 44 39 1 37 4 26 33 27 45 54 47 28 44 15 
