60
1000
0 77 77 93 6 93 34 75 92 59 38 8 10 47 38 21 16 62 47 17 23 32 9 85 53 11 78 34 84 37 13 64 74 93 38 52 68 2 9 76 37 31 57 69 33 2 70 35 0 71 24 31 64 20 84 26 87 61 64 57 
77 0 31 87 15 94 50 11 84 39 6 36 80 54 96 66 15 57 30 7 35 37 24 12 3 99 27 75 6 45 90 74 77 26 80 65 98 96 32 76 75 75 47 30 80 94 79 68 9 54 95 1 51 41 89 20 60 87 53 25 
77 31 0 92 55 95 7 84 22 90 33 79 23 62 2 53 36 66 96 4 92 33 55 25 40 74 46 34 87 62 97 28 78 36 13 34 68 34 48 3 36 50 41 96 94 0 99 19 51 79 47 46 74 57 48 56 97 71 74 3 
93 87 92 0 46 11 22 71 32 27 88 38 21 10 59 8 76 34 57 63 21 97 10 81 11 67 51 20 70 58 79 75 3 36 87 34 30 56 1 22 37 52 48 98 23 85 4 49 43 62 26 0 32 23 79 36 36 19 65 44 
6 15 55 46 0 35 18 23 34 63 30 46 56 22 55 11 19 53 78 21 36 97 91 39 46 52 38 90 12 49 85 65 9 15 81 22 10 38 53 60 74 93 7 99 82 22 54 87 6 2 91 71 1 62 83 57 7 17 44 91 
93 94 95 11 35 0 6 81 87 43 82 33 60 50 71 36 85 26 55 41 74 59 6 84 91 3 23 83 2 26 20 16 53 60 90 38 3 97 55 2 17 38 19 86 25 39 3 35 59 30 69 13 97 80 26 73 21 6 33 89 
34 50 7 22 18 6 0 3 53 16 51 9 8 95 76 84 45 59 20 43 6 51 77 65 75 80 85 75 68 60 29 25 62 67 18 99 21 75 42 45 33 33 84 59 13 68 69 35 74 9 14 84 14 48 44 80 22 71 62 9 
75 11 84 71 23 81 3 0 76 94 44 16 71 2 8 58 91 80 99 21 38 25 97 7 20 73 38 10 37 45 48 93 18 33 30 21 91 51 59 76 22 57 28 17 51 56 42 55 91 3 34 70 41 10 72 6 5 83 54 6 
92 84 22 32 34 87 53 76 0 36 57 78 68 44 92 11 97 31 42 2 15 99 38 68 39 67 51 37 77 90 37 97 58 14 76 53 99 83 75 90 31 36 34 86 9 77 94 38 50 31 6 92 74 97 0 29 14 63 21 5 
59 39 90 27 63 43 16 94 36 0 70 78 48 20 26 61 77 89 52 64 56 47 26 50 23 85 77 93 57 20 8 88 10 22 50 95 44 54 1 63 27 51 78 18 47 34 33 64 32 36 83 25 48 67 75 76 17 58 87 40 
38 6 33 88 30 82 51 44 57 70 0 21 5 41 70 67 14 72 13 5 62 51 68 1 33 71 96 81 91 96 88 28 16 32 84 72 65 87 50 18 66 98 22 84 13 27 92 38 70 58 44 38 9 50 8 46 90 97 89 70 
8 36 79 38 46 33 9 16 78 78 21 0 56 10 86 45 89 39 41 10 26 6 81 45 98 72 5 8 14 58 60 30 62 15 32 37 27 60 30 47 97 75 9 36 25 42 2 50 34 47 87 5 55 51 40 27 91 3 77 53 
10 80 23 21 56 60 8 71 68 48 5 56 0 82 76 11 97 87 35 92 64 28 0 14 52 13 58 87 30 12 17 15 55 82 82 93 70 65 68 88 75 38 76 66 86 46 7 4 47 99 82 34 51 60 34 41 18 51 0 72 
47 54 62 10 22 50 95 2 44 20 41 10 82 0 87 76 58 13 44 72 30 39 54 29 98 31 95 70 21 80 90 81 43 23 8 90 27 57 6 65 92 90 50 23 36 68 80 91 95 77 18 73 46 5 9 13 46 61 79 35 
